pp_id;el_MW;heat_MW;tech;method;operator;name;KnKod;KnNamn;municipality;lon;lat;node_id;vor_id;area_m2
5017104925;2.0;;wind;wind_turbine;RWE Renewables Sweden AB;;1462;Lilla Edet;Lilla Edet;12.1588067;58.139519;LIL1;64;366023.9910323605
10572227044;3.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1462;Lilla Edet;Lilla Edet;12.0285729;58.1593755;LIL1;64;366023.9910323605
10572227045;3.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1462;Lilla Edet;Lilla Edet;12.0130373;58.1574024;LIL1;64;366023.9910323605
10572227046;3.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1462;Lilla Edet;Lilla Edet;12.011833;58.163687;LIL1;64;366023.9910323605
125589869;210.0;;hydro;;;Lilla Edets kraftverk;1462;Lilla Edet;Lilla Edet;12.119938769556406;58.13556309593946;LIL1;64;366023.9910323605
10651782441;3.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1415;Stenungsund;Stenungsund;12.0261531;58.1053033;LIL1;64;366023.9910323605
10651782442;3.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1415;Stenungsund;Stenungsund;12.0064949;58.1157327;LIL1;64;366023.9910323605
10651782443;3.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1415;Stenungsund;Stenungsund;12.0165502;58.1055613;LIL1;64;366023.9910323605
10651782444;2.0;;wind;wind_turbine;Enprest AB;;1415;Stenungsund;Stenungsund;11.9270291;58.128234;STE1;27;189549.01186824773
15009765;520.0;;oil;combustion;Vattenfall;Stenungsunds kraftverk;1415;Stenungsund;Stenungsund;11.84054245495331;58.08770625241616;STE1;27;189549.01186824773
3500819532;3.0;;wind;wind_turbine;Lysekils Energi Vind AB;;1484;Lysekil;Lysekil;11.4127454;58.340714;LYS2;9;314770.00425818807
3500819536;3.0;;wind;wind_turbine;Lysekils Energi Vind AB;;1484;Lysekil;Lysekil;11.4098357;58.3433257;LYS2;9;314770.00425818807
1238594901;2.0;;wind;wind_turbine;Brattön Vind AB;;1430;Munkedal;Munkedal;11.8158627;58.614498;DAL3;25;412603.51445942523
1238595186;2.0;;wind;wind_turbine;Brattön Vind AB;;1430;Munkedal;Munkedal;11.8197684;58.6198703;DAL3;25;412603.51445942523
1238595268;2.0;;wind;wind_turbine;Brattön Vind AB;;1430;Munkedal;Munkedal;11.8028063;58.6076384;DAL3;25;412603.51445942523
5418342494;2.0;;wind;wind_turbine;Dingleskogen Vind AB;;1430;Munkedal;Munkedal;11.5890208;58.5441746;MUN1;26;499450.56095465226
5418342500;2.0;;wind;wind_turbine;Dingleskogen Vind AB;;1430;Munkedal;Munkedal;11.5903741;58.5390961;MUN1;26;499450.56095465226
5418342501;2.0;;wind;wind_turbine;Dingleskogen Vind AB;;1430;Munkedal;Munkedal;11.6046769;58.5429469;MUN1;26;499450.56095465226
5418342502;2.0;;wind;wind_turbine;Dingleskogen Vind AB;;1430;Munkedal;Munkedal;11.6218761;58.5427517;MUN1;26;499450.56095465226
5418342503;2.0;;wind;wind_turbine;Dingleskogen Vind AB;;1430;Munkedal;Munkedal;11.5969115;58.5409498;MUN1;26;499450.56095465226
5418342504;2.0;;wind;wind_turbine;Dingleskogen Vind AB;;1430;Munkedal;Munkedal;11.6075656;58.5392642;MUN1;26;499450.56095465226
5418455186;2.0;;wind;wind_turbine;;;1430;Munkedal;Munkedal;11.488937;58.5368574;TAN3;7;314866.11010487855
5418455187;2.0;;wind;wind_turbine;Platina;;1430;Munkedal;Munkedal;11.4735369;58.5361348;TAN3;7;314866.11010487855
5418455188;2.0;;wind;wind_turbine;Platina;;1430;Munkedal;Munkedal;11.4815769;58.5361318;TAN3;7;314866.11010487855
5418455189;2.0;;wind;wind_turbine;Platina;;1430;Munkedal;Munkedal;11.4948636;58.5339066;TAN3;7;314866.11010487855
5418455190;2.0;;wind;wind_turbine;Platina;;1430;Munkedal;Munkedal;11.4996973;58.5414231;TAN3;7;314866.11010487855
5418455191;2.0;;wind;wind_turbine;Platina;;1430;Munkedal;Munkedal;11.4978638;58.5376021;TAN3;7;314866.11010487855
5449335490;2.0;;wind;wind_turbine;Wallenstam Energi AB;;1430;Munkedal;Munkedal;11.7371048;58.5254987;MUN1;26;499450.56095465226
5449335499;2.0;;wind;wind_turbine;Wallenstam Energi AB;;1430;Munkedal;Munkedal;11.7332714;58.5207349;MUN1;26;499450.56095465226
5449335500;2.0;;wind;wind_turbine;Wallenstam Energi AB;;1430;Munkedal;Munkedal;11.7382157;58.517355;MUN1;26;499450.56095465226
10649942906;2.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1430;Munkedal;Munkedal;11.5003025;58.5628953;TAN3;7;314866.11010487855
10649942907;2.0;;wind;wind_turbine;Dingleskogen Vind AB;;1430;Munkedal;Munkedal;11.5144187;58.5673385;TAN3;7;314866.11010487855
10649942908;2.0;;wind;wind_turbine;Dingleskogen Vind AB;;1430;Munkedal;Munkedal;11.506374;58.5654287;TAN3;7;314866.11010487855
10649973690;2.0;;wind;wind_turbine;Brattön Vind AB;;1430;Munkedal;Munkedal;11.8053138;58.6151529;DAL3;25;412603.51445942523
10649973691;2.0;;wind;wind_turbine;Brattön Vind AB;;1430;Munkedal;Munkedal;11.8067952;58.6115677;DAL3;25;412603.51445942523
10649973692;2.0;;wind;wind_turbine;Brattön Vind AB;;1430;Munkedal;Munkedal;11.796885;58.6140802;DAL3;25;412603.51445942523
3640405714;2.0;;wind;wind_turbine;Rabbalshede Kraft AB;Einar;1435;Tanum;Tanum;11.4463056;58.6493557;TAN3;7;314866.11010487855
3640405715;2.0;;wind;wind_turbine;Rabbalshede Kraft AB;Fritz Georg;1435;Tanum;Tanum;11.4480232;58.6530074;TAN3;7;314866.11010487855
5437957666;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.4467484;58.7631167;TAN4;8;129457.81418359751
5437957669;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.448383;58.7674405;TAN4;8;129457.81418359751
5437957672;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.4363141;58.7646443;TAN4;8;129457.81418359751
5437957673;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.438027;58.7602457;TAN4;8;129457.81418359751
5437960081;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.4353597;58.7690584;TAN1;14;64943.07567310402
5437960082;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.442044;58.7705376;TAN1;14;64943.07567310402
5437960188;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.4306007;58.7727183;TAN1;14;64943.07567310402
8909439264;3.0;;wind;wind_turbine;;Naverstads-Tyft Edsäm;1435;Tanum;Tanum;11.4463592;58.7455601;TAN4;8;129457.81418359751
11148984517;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4533396;58.8519649;STR1;12;156325.20068278819
11148984518;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4613665;58.8577853;STR1;12;156325.20068278819
11148984519;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4424038;58.851529;STR1;12;156325.20068278819
11148984520;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.427614;58.855498;STR1;12;156325.20068278819
11148984521;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4434322;58.8585777;STR1;12;156325.20068278819
11148984522;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4637306;58.8628389;STR1;12;156325.20068278819
11148984523;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4547114;58.8643263;STR1;12;156325.20068278819
11148984524;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4423539;58.8651907;STR1;12;156325.20068278819
11148984525;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4344409;58.8611431;STR1;12;156325.20068278819
11148984526;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4227903;58.8602094;STR1;12;156325.20068278819
3640405713;2.0;;wind;wind_turbine;Rabbalshede Kraft AB;Alf;1435;Tanum;Tanum;11.4203669;58.669396;TAN4;8;129457.81418359751
3640405716;2.0;;wind;wind_turbine;Rabbalshede Kraft AB;Fröken Magnusson;1435;Tanum;Tanum;11.4400865;58.6517231;TAN3;7;314866.11010487855
3640405717;2.0;;wind;wind_turbine;Rabbalshede Kraft AB;Greta;1435;Tanum;Tanum;11.4276423;58.6637497;TAN4;8;129457.81418359751
3640405718;2.0;;wind;wind_turbine;Rabbalshede Kraft AB;Karl;1435;Tanum;Tanum;11.4357826;58.655213;TAN3;7;314866.11010487855
5401166043;1.0;;wind;wind_turbine;Mungseröds Vindpark AB;;1435;Tanum;Tanum;11.3783129;58.7712756;TAN1;14;64943.07567310402
5401166044;1.0;;wind;wind_turbine;Mungseröds Vindpark AB;;1435;Tanum;Tanum;11.3770495;58.7746532;TAN1;14;64943.07567310402
5401166045;1.0;;wind;wind_turbine;Mungseröds Vindpark AB;;1435;Tanum;Tanum;11.3808838;58.7771845;TAN1;14;64943.07567310402
5401166046;1.0;;wind;wind_turbine;Mungseröds Vindpark AB;;1435;Tanum;Tanum;11.386916;58.7796773;TAN1;14;64943.07567310402
5401166053;1.0;;wind;wind_turbine;Mungseröds Vindpark AB;;1435;Tanum;Tanum;11.3847652;58.7742846;TAN1;14;64943.07567310402
5401166148;1.0;;wind;wind_turbine;Mungseröds Vindpark AB;;1435;Tanum;Tanum;11.3899474;58.7770678;TAN1;14;64943.07567310402
5437957675;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.4307085;58.7582327;TAN4;8;129457.81418359751
5437960181;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.4135871;58.7618651;TAN1;14;64943.07567310402
5437960186;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.4200439;58.7644231;TAN1;14;64943.07567310402
5437960187;3.0;;wind;wind_turbine;Skaveröd Gurseröd Vind AB;;1435;Tanum;Tanum;11.4235705;58.7692052;TAN1;14;64943.07567310402
5437960202;2.0;;wind;wind_turbine;ewz Atlantic Sverige AB;;1435;Tanum;Tanum;11.3948475;58.7753699;TAN1;14;64943.07567310402
5437960203;2.0;;wind;wind_turbine;ewz Atlantic Sverige AB;;1435;Tanum;Tanum;11.4024592;58.7766187;TAN1;14;64943.07567310402
5437960204;2.0;;wind;wind_turbine;;;1435;Tanum;Tanum;11.4108334;58.7753675;TAN1;14;64943.07567310402
5437960205;2.0;;wind;wind_turbine;;;1435;Tanum;Tanum;11.4053326;58.7719186;TAN1;14;64943.07567310402
5437960209;2.0;;wind;wind_turbine;;;1435;Tanum;Tanum;11.4016137;58.7684229;TAN1;14;64943.07567310402
5437960210;2.0;;wind;wind_turbine;;;1435;Tanum;Tanum;11.3884771;58.7707312;TAN1;14;64943.07567310402
5437961336;2.0;;wind;wind_turbine;ewz Atlantic Sverige AB;;1435;Tanum;Tanum;11.3957036;58.779786;TAN1;14;64943.07567310402
5437961337;2.0;;wind;wind_turbine;ewz Atlantic Sverige AB;;1435;Tanum;Tanum;11.3922942;58.7832474;TAN1;14;64943.07567310402
9139644097;3.0;;wind;wind_turbine;Tanum Vindkraft AB;;1435;Tanum;Tanum;11.4068619;58.7655869;TAN1;14;64943.07567310402
9139644098;3.0;;wind;wind_turbine;Tanum Vindkraft AB;;1435;Tanum;Tanum;11.4115532;58.7686627;TAN1;14;64943.07567310402
9139644099;3.0;;wind;wind_turbine;Tanum Vindkraft AB;;1435;Tanum;Tanum;11.4166703;58.7716876;TAN1;14;64943.07567310402
9139644100;3.0;;wind;wind_turbine;Tanum Vindkraft AB;;1435;Tanum;Tanum;11.418932;58.7745733;TAN1;14;64943.07567310402
3208869019;2.0;;wind;wind_turbine;Kil Vind AB;;1435;Tanum;Tanum;11.2749256;58.8265735;STR3;11;111681.93056928158
3208869029;2.0;;wind;wind_turbine;Kil Vind AB;;1435;Tanum;Tanum;11.2783016;58.8234852;STR3;11;111681.93056928158
3208869036;2.0;;wind;wind_turbine;Kil Vind AB;;1435;Tanum;Tanum;11.2734247;58.820753;STR3;11;111681.93056928158
3208869089;2.0;;wind;wind_turbine;Kil Vind AB;;1435;Tanum;Tanum;11.2795134;58.8189936;STR3;11;111681.93056928158
5465319186;2.0;;wind;wind_turbine;Neanberg Vind AB;;1435;Tanum;Tanum;11.2827102;58.858987;STR3;11;111681.93056928158
11148984527;6.0;;wind;wind_turbine;Tormoseröd Vindpark AB;;1435;Tanum;Tanum;11.4118049;58.8607314;STR1;12;156325.20068278819
11148984528;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1435;Tanum;Tanum;11.3281934;58.8404712;STR3;11;111681.93056928158
11148984529;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1435;Tanum;Tanum;11.3379451;58.8427722;STR3;11;111681.93056928158
11148984530;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1435;Tanum;Tanum;11.3344041;58.8467349;STR3;11;111681.93056928158
1362842788;2.0;;wind;wind_turbine;Göteborg Energi AB;15;1438;Dals-Ed;Dals-Ed;11.8348034;58.8420587;DAL1;5;273910.76975862385
1362842789;2.0;;wind;wind_turbine;Göteborg Energi AB;16;1438;Dals-Ed;Dals-Ed;11.8429707;58.8399127;DAL1;5;273910.76975862385
1362842790;2.0;;wind;wind_turbine;Göteborg Energi AB;17;1438;Dals-Ed;Dals-Ed;11.8578082;58.8412904;DAL1;5;273910.76975862385
1362842791;2.0;;wind;wind_turbine;Göteborg Energi AB;18;1438;Dals-Ed;Dals-Ed;11.8661796;58.8432581;DAL1;5;273910.76975862385
1378015824;2.0;;wind;wind_turbine;Töftedals vind AB;11;1438;Dals-Ed;Dals-Ed;11.8253253;58.8485749;DAL1;5;273910.76975862385
1378015826;2.0;;wind;wind_turbine;Göteborg Energi AB;13;1438;Dals-Ed;Dals-Ed;11.8233098;58.844454;DAL1;5;273910.76975862385
1835173944;2.0;;wind;wind_turbine;Töftedals vind AB;12;1438;Dals-Ed;Dals-Ed;11.8159117;58.847597;DAL1;5;273910.76975862385
1835173946;2.0;;wind;wind_turbine;;24;1438;Dals-Ed;Dals-Ed;11.7978721;58.8753942;DAL1;5;273910.76975862385
1836976161;2.0;;wind;wind_turbine;Töftedals vind AB;10;1438;Dals-Ed;Dals-Ed;11.8199346;58.8515697;DAL1;5;273910.76975862385
1836976162;2.0;;wind;wind_turbine;Göteborg Energi AB;19;1438;Dals-Ed;Dals-Ed;11.8423625;58.8509099;DAL1;5;273910.76975862385
1836976163;2.0;;wind;wind_turbine;Göteborg Energi AB;20;1438;Dals-Ed;Dals-Ed;11.850713;58.8487111;DAL1;5;273910.76975862385
1836976166;2.0;;wind;wind_turbine;Göteborg Energi AB;21;1438;Dals-Ed;Dals-Ed;11.8518475;58.8555695;DAL1;5;273910.76975862385
1836976169;2.0;;wind;wind_turbine;Västanvind Vindkraftskooperativ Ek För;22;1438;Dals-Ed;Dals-Ed;11.8600806;58.853721;DAL1;5;273910.76975862385
1836976173;2.0;;wind;wind_turbine;Göteborg Energi AB;23;1438;Dals-Ed;Dals-Ed;11.8620631;58.8498328;DAL1;5;273910.76975862385
1836976176;2.0;;wind;wind_turbine;Töftedals vind AB;7;1438;Dals-Ed;Dals-Ed;11.8293929;58.855903;DAL1;5;273910.76975862385
1844463647;2.0;;wind;wind_turbine;Töftedals vind AB;1;1438;Dals-Ed;Dals-Ed;11.8106561;58.8743663;DAL1;5;273910.76975862385
1844463649;2.0;;wind;wind_turbine;Töftedals vind AB;3;1438;Dals-Ed;Dals-Ed;11.8180139;58.86529;DAL1;5;273910.76975862385
1844463659;2.0;;wind;wind_turbine;Töftedals vind AB;5;1438;Dals-Ed;Dals-Ed;11.8292448;58.8608125;DAL1;5;273910.76975862385
1844569617;2.0;;wind;wind_turbine;Töftedals vind AB;2;1438;Dals-Ed;Dals-Ed;11.8194224;58.8709342;DAL1;5;273910.76975862385
1844569620;2.0;;wind;wind_turbine;Töftedals vind AB;4;1438;Dals-Ed;Dals-Ed;11.8315488;58.8649138;DAL1;5;273910.76975862385
1844569625;2.0;;wind;wind_turbine;Töftedals vind AB;6;1438;Dals-Ed;Dals-Ed;11.8209074;58.8596822;DAL1;5;273910.76975862385
3124107825;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4227098;58.8799839;STR1;12;156325.20068278819
3124107842;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4189871;58.884738;STR1;12;156325.20068278819
3124107844;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.425076;58.8877006;STR1;12;156325.20068278819
3124107848;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4211752;58.8903485;STR1;12;156325.20068278819
3124107853;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4230323;58.895237;STR1;12;156325.20068278819
3124107856;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4177577;58.8989188;STR1;12;156325.20068278819
3124107858;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4261309;58.9014667;STR1;12;156325.20068278819
3124107859;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.419463;58.902634;STR1;12;156325.20068278819
3124107860;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4299681;58.9060244;STR1;12;156325.20068278819
3124107861;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.423405;58.9067896;STR1;12;156325.20068278819
3124107827;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4139929;58.8800778;STR1;12;156325.20068278819
3124107840;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4101984;58.8840135;STR1;12;156325.20068278819
3124107843;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4050257;58.8867887;STR1;12;156325.20068278819
3124107845;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4151169;58.887688;STR1;12;156325.20068278819
3124107846;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.3964273;58.8882091;STR1;12;156325.20068278819
3124107849;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4080757;58.8911508;STR1;12;156325.20068278819
3124107850;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4157028;58.8914737;STR1;12;156325.20068278819
3124107851;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.3992889;58.8938192;STR1;12;156325.20068278819
3124107852;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4156491;58.8947035;STR1;12;156325.20068278819
3124107854;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4110934;58.8967397;STR1;12;156325.20068278819
3124107855;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4034811;58.897406;STR1;12;156325.20068278819
3124107857;2.0;;wind;wind_turbine;Tolvmanstegen Drift AB;;1486;Strömstad;Stromstad;11.4094804;58.901043;STR1;12;156325.20068278819
5465319187;2.0;;wind;wind_turbine;Neanberg Vind AB;;1486;Strömstad;Stromstad;11.2808556;58.8618873;STR3;11;111681.93056928158
5465319188;2.0;;wind;wind_turbine;Neanberg Vind AB;;1486;Strömstad;Stromstad;11.2780877;58.8660458;STR3;11;111681.93056928158
11148941393;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1486;Strömstad;Stromstad;11.2638331;58.8928144;STR3;11;111681.93056928158
11148941394;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1486;Strömstad;Stromstad;11.2635853;58.8880336;STR3;11;111681.93056928158
11148941395;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1486;Strömstad;Stromstad;11.2654938;58.8816163;STR3;11;111681.93056928158
11148941396;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1486;Strömstad;Stromstad;11.2567927;58.8947949;STR2;13;326294.4980745295
11148941397;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1486;Strömstad;Stromstad;11.2559109;58.8891418;STR3;11;111681.93056928158
11148941398;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1486;Strömstad;Stromstad;11.2594968;58.8842474;STR3;11;111681.93056928158
11148941399;6.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1486;Strömstad;Stromstad;11.2658853;58.896973;STR2;13;326294.4980745295
11148941400;3.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1486;Strömstad;Stromstad;11.3136017;58.9046457;STR3;11;111681.93056928158
11148941401;3.0;;wind;wind_turbine;Rabbalshede Kraft AB;;1486;Strömstad;Stromstad;11.3092139;58.908314;STR3;11;111681.93056928158
1124773546;2.0;;hydro;;;Axelfors vattenkraftverk;1465;Svenljunga;Svenljunga;13.098478882186674;57.44031716997198;SVE1;2;669819.9980943106
15084522;11.0;;hydro;water-storage;;Skåpanäs kraftstation;1465;Svenljunga;Svenljunga;12.967608317763299;57.18923052590185;SVE1;2;669819.9980943106
1132546504;3.0;;hydro;run-of-the-river;Lerum Energy;Hedefors kraftverk;1441;Lerum;Lerum;12.29859237897332;57.7809976903753;LER1;59;150069.3477168383
